Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
7,1,2014-03-03,6544,593,1,0,0,0
7,2,2014-03-04,5075,374,1,0,0,0
7,3,2014-03-05,6354,560,1,0,0,0
7,4,2014-03-06,4620,448,1,0,0,0
7,5,2014-03-07,5973,714,1,0,0,0
7,6,2014-03-08,6793,589,1,0,0,0
7,1,2014-03-10,5738,451,1,0,0,0
7,2,2014-03-11,6942,507,1,1,0,1
7,3,2014-03-12,3340,374,1,0,0,0
7,4,2014-03-13,6341,501,1,0,0,0
7,5,2014-03-14,5985,665,1,0,0,0
7,6,2014-03-15,8177,647,1,1,0,0
7,1,2014-03-17,6411,731,1,0,0,0
7,2,2014-03-18,6708,652,1,1,0,1
7,3,2014-03-19,7273,852,1,1,0,0
7,4,2014-03-20,7936,625,1,0,0,0
7,5,2014-03-21,7419,775,1,0,0,0
7,6,2014-03-22,5787,420,1,0,0,0
7,1,2014-03-24,5397,621,1,0,0,0
7,2,2014-03-25,6572,760,1,0,0,0
7,3,2014-03-26,4749,447,1,0,0,1
7,4,2014-03-27,5179,416,1,0,0,0
7,5,2014-03-28,8167,781,1,0,0,0
7,6,2014-03-29,6709,692,1,1,0,0
7,1,2014-03-31,7116,509,1,0,0,0
7,2,2014-04-01,6277,452,1,0,0,0
7,3,2014-04-02,5644,498,1,1,b,0
7,4,2014-04-03,8366,646,1,0,0,0
7,5,2014-04-04,7845,628,1,0,0,0
7,6,2014-04-05,7349,529,1,1,0,0
7,1,2014-04-07,8452,622,1,1,0,0
7,2,2014-04-08,8352,850,1,1,0,0
7,3,2014-04-09,6189,493,1,0,0,1
7,4,2014-04-10,5978,725,1,1,0,0
7,5,2014-04-11,8310,756,1,0,0,0
7,6,2014-04-12,5707,450,1,1,0,0
7,1,2014-04-14,7164,678,1,1,0,0
7,2,2014-04-15,5248,455,1,1,0,0
7,3,2014-04-16,5979,535,1,0,0,0
7,4,2014-04-17,6869,511,1,0,0,0
7,5,2014-04-18,5909,502,1,0,0,0
7,6,2014-04-19,7135,626,1,0,0,0
7,1,2014-04-21,4832,489,1,0,0,0
7,2,2014-04-22,5758,447,1,0,0,0
7,3,2014-04-23,6314,659,1,1,c,0
7,4,2014-04-24,3476,254,1,0,0,0
7,5,2014-04-25,5736,477,1,0,0,0
7,6,2014-04-26,6444,516,1,0,0,0
7,1,2014-04-28,4268,318,1,0,0,0
7,2,2014-04-29,5482,551,1,0,0,0
7,3,2014-04-30,6921,547,1,0,0,0
7,4,2014-05-01,4312,325,1,0,c,0
7,5,2014-05-02,6057,540,1,0,0,0
7,6,2014-05-03,7674,719,1,0,0,0
7,1,2014-05-05,6104,557,1,0,0,0
7,2,2014-05-06,6872,767,1,1,0,0
7,3,2014-05-07,9061,859,1,1,0,1
7,4,2014-05-08,5221,406,1,0,0,0
7,5,2014-05-09,5968,539,1,0,0,0
7,6,2014-05-10,8600,721,1,0,0,0
7,1,2014-05-12,5297,404,1,0,0,0
7,2,2014-05-13,5378,619,1,0,0,0
7,3,2014-05-14,6047,684,1,0,0,0
7,4,2014-05-15,2914,248,1,1,0,0
7,5,2014-05-16,5995,612,1,1,0,0
7,6,2014-05-17,7178,587,1,0,0,0
7,1,2014-05-19,7235,742,1,0,0,0
7,2,2014-05-20,6949,833,1,0,0,0
7,3,2014-05-21,5142,386,1,0,0,0
7,4,2014-05-22,7217,724,1,1,0,0
7,5,2014-05-23,7088,647,1,0,0,0
7,6,2014-05-24,6183,757,1,0,c,1
7,1,2014-05-26,7348,757,1,0,0,0
7,2,2014-05-27,6648,705,1,0,0,1
7,3,2014-05-28,6323,653,1,1,0,0
7,4,2014-05-29,7754,594,1,1,0,1
7,5,2014-05-30,7580,553,1,1,0,1
7,6,2014-05-31,6470,708,1,0,0,0
7,1,2014-06-02,7895,588,1,1,0,0
7,2,2014-06-03,7650,690,1,1,0,0
7,3,2014-06-04,7644,547,1,0,0,0
7,4,2014-06-05,10045,876,1,1,0,0
7,5,2014-06-06,8051,998,1,0,0,0
7,6,2014-06-07,6106,700,1,0,0,0
7,1,2014-06-09,5095,610,1,0,a,0
7,2,2014-06-10,6982,699,1,0,0,0
7,3,2014-06-11,5703,635,1,0,0,1
7,4,2014-06-12,3787,379,1,1,b,0
7,5,2014-06-13,9066,1042,1,0,0,0
7,6,2014-06-14,6744,673,1,0,0,0
7,1,2014-06-16,5606,475,1,0,0,0
7,2,2014-06-17,6212,709,1,0,0,0
7,3,2014-06-18,7243,723,1,1,0,0
7,4,2014-06-19,7014,694,1,0,0,0
7,5,2014-06-20,5685,435,1,0,0,0
7,6,2014-06-21,8570,1000,1,1,0,0
7,1,2014-06-23,5049,424,1,0,0,1
7,2,2014-06-24,5230,380,1,0,0,0
7,3,2014-06-25,6158,619,1,0,0,0
7,4,2014-06-26,6758,715,1,0,0,0
7,5,2014-06-27,9612,958,1,1,0,1
7,6,2014-06-28,7774,582,1,0,0,0
7,1,2014-06-30,4923,607,1,0,b,0
7,2,2014-07-01,5559,460,1,0,0,0
7,3,2014-07-02,7659,616,1,0,0,0
7,4,2014-07-03,5145,395,1,0,0,1
7,5,2014-07-04,5916,675,1,0,0,0
7,6,2014-07-05,5775,710,1,0,0,0
7,1,2014-07-07,4357,367,1,0,0,0
7,2,2014-07-08,6224,555,1,0,0,0
7,3,2014-07-09,7275,766,1,1,0,0
7,4,2014-07-10,8885,647,1,1,0,0
7,5,2014-07-11,7381,719,1,1,b,0
7,6,2014-07-12,5223,490,1,0,0,0
7,1,2014-07-14,5209,592,1,0,c,0
7,2,2014-07-15,7923,641,1,1,0,0
7,3,2014-07-16,8160,966,1,1,0,0
7,4,2014-07-17,5427,631,1,0,0,0
7,5,2014-07-18,5853,554,1,1,b,0
7,6,2014-07-19,7609,585,1,0,0,1
7,1,2014-07-21,6170,640,1,1,0,0
7,2,2014-07-22,6744,520,1,0,0,0
7,3,2014-07-23,4180,352,1,0,0,0
7,4,2014-07-24,7768,864,1,0,0,0
7,5,2014-07-25,6119,534,1,1,0,0
7,6,2014-07-26,8979,697,1,0,0,0
7,1,2014-07-28,4542,331,1,0,0,0
7,2,2014-07-29,7965,776,1,0,0,0
7,3,2014-07-30,6624,616,1,1,0,0
7,4,2014-07-31,4324,411,1,0,0,1
7,5,2014-08-01,7676,573,1,0,0,1
7,6,2014-08-02,10200,836,1,1,0,0
7,1,2014-08-04,6372,590,1,0,0,0
7,2,2014-08-05,5654,448,1,0,0,1
7,3,2014-08-06,5240,459,1,0,0,0
7,4,2014-08-07,5371,518,1,0,0,0
7,5,2014-08-08,6858,768,1,0,0,0
7,6,2014-08-09,7170,777,1,1,0,0
7,1,2014-08-11,6676,608,1,1,0,0
7,2,2014-08-12,5594,592,1,0,0,0
7,3,2014-08-13,5265,438,1,0,0,0
7,4,2014-08-14,6362,692,1,0,0,0
7,5,2014-08-15,5943,474,1,1,0,0
7,6,2014-08-16,6933,609,1,0,0,0
7,1,2014-08-18,5505,539,1,0,0,0
7,2,2014-08-19,7241,571,1,1,0,0
7,3,2014-08-20,7299,805,1,0,0,0
7,4,2014-08-21,6888,593,1,1,0,0
7,5,2014-08-22,9432,709,1,1,a,0
7,6,2014-08-23,6692,518,1,0,0,0
7,1,2014-08-25,5128,532,1,1,0,0
7,2,2014-08-26,4207,354,1,0,c,0
7,3,2014-08-27,8811,676,1,0,0,0
7,4,2014-08-28,4767,563,1,0,0,0
7,5,2014-08-29,6424,538,1,0,0,0
7,6,2014-08-30,8844,772,1,1,0,0
7,1,2014-09-01,6259,648,1,1,0,0
7,2,2014-09-02,6706,638,1,0,0,1
7,3,2014-09-03,5970,464,1,0,0,0
7,4,2014-09-04,8061,601,1,0,0,1
7,5,2014-09-05,8766,851,1,1,0,0
7,6,2014-09-06,7046,543,1,1,0,0
7,1,2014-09-08,9103,698,1,1,0,0
7,2,2014-09-09,6498,516,1,0,0,0
7,3,2014-09-10,8627,739,1,1,0,0
7,4,2014-09-11,7116,814,1,0,0,0
7,5,2014-09-12,6078,464,1,0,0,1
7,6,2014-09-13,7667,832,1,0,0,0
7,1,2014-09-15,6399,508,1,0,0,0
7,2,2014-09-16,5743,418,1,0,0,0
7,3,2014-09-17,7088,675,1,1,0,0
7,4,2014-09-18,8141,763,1,0,0,0
7,5,2014-09-19,7488,855,1,1,0,0
7,6,2014-09-20,7411,817,1,0,0,1
7,1,2014-09-22,4832,374,1,0,0,0
7,2,2014-09-23,6108,499,1,1,0,0
7,3,2014-09-24,5701,707,1,0,b,0
7,4,2014-09-25,6376,486,1,1,0,0
7,5,2014-09-26,7682,580,1,0,0,1
7,6,2014-09-27,7342,906,1,0,0,0
7,1,2014-09-29,5600,497,1,0,0,0
7,2,2014-09-30,7089,567,1,1,0,0
7,3,2014-10-01,7553,603,1,1,0,0
7,4,2014-10-02,5867,581,1,0,0,0
7,5,2014-10-03,7273,681,1,1,0,0
7,6,2014-10-04,6830,599,1,0,0,0
7,1,2014-10-06,8359,782,1,1,0,1
7,2,2014-10-07,7523,799,1,0,0,0
7,3,2014-10-08,7211,689,1,0,0,0
7,4,2014-10-09,8467,925,1,1,0,0
7,5,2014-10-10,5624,411,1,0,0,0
7,6,2014-10-11,8163,792,1,0,0,0
7,1,2014-10-13,4723,414,1,0,0,0
7,2,2014-10-14,4276,330,1,1,0,0
7,3,2014-10-15,5422,551,1,0,0,0
7,4,2014-10-16,7310,539,1,0,0,0
7,5,2014-10-17,6078,696,1,1,0,1
7,6,2014-10-18,10368,1183,1,1,0,0
7,1,2014-10-20,7054,668,1,0,0,0
7,2,2014-10-21,8906,1063,1,1,0,0
7,3,2014-10-22,5349,461,1,0,0,0
7,4,2014-10-23,9416,805,1,0,0,0
7,5,2014-10-24,8147,863,1,0,0,0
7,6,2014-10-25,7995,715,1,1,0,0
7,1,2014-10-27,6560,502,1,1,0,0
7,2,2014-10-28,8505,886,1,0,0,0
7,3,2014-10-29,5837,647,1,0,0,0
7,4,2014-10-30,5970,464,1,0,0,0
7,5,2014-10-31,4647,552,1,0,0,0
7,6,2014-11-01,7794,785,1,0,0,0
7,1,2014-11-03,8247,709,1,0,0,1
7,2,2014-11-04,7543,626,1,0,0,0
7,3,2014-11-05,8098,592,1,1,0,1
7,4,2014-11-06,6197,464,1,0,0,0
7,5,2014-11-07,7104,785,1,0,0,1
7,6,2014-11-08,7845,686,1,0,0,0
7,1,2014-11-10,5220,498,1,0,0,0
7,2,2014-11-11,7645,692,1,0,0,0
7,3,2014-11-12,5180,577,1,1,b,0
7,4,2014-11-13,6922,605,1,1,0,0
7,5,2014-11-14,10457,781,1,0,0,1
7,6,2014-11-15,8320,999,1,0,0,0
7,1,2014-11-17,8830,1035,1,0,0,1
7,2,2014-11-18,6531,574,1,0,0,0
7,3,2014-11-19,7557,550,1,0,0,0
7,4,2014-11-20,10056,748,1,1,0,0
7,5,2014-11-21,9124,1133,1,0,0,0
7,6,2014-11-22,7234,768,1,0,0,0
7,1,2014-11-24,6893,789,1,0,0,1
7,2,2014-11-25,6505,479,1,0,0,0
7,3,2014-11-26,7867,861,1,1,0,0
7,4,2014-11-27,5405,661,1,0,0,0
7,5,2014-11-28,9006,842,1,0,0,1
7,6,2014-11-29,5650,638,1,0,0,0
7,1,2014-12-01,8332,670,1,0,0,0
7,2,2014-12-02,6395,605,1,0,0,0
7,3,2014-12-03,9706,814,1,0,0,0
7,4,2014-12-04,7446,665,1,0,0,0
7,5,2014-12-05,6367,459,1,0,0,0
7,6,2014-12-06,11025,1338,1,1,0,0
7,1,2014-12-08,6937,523,1,1,0,0
7,2,2014-12-09,7652,859,1,0,0,0
7,3,2014-12-10,9792,896,1,0,0,0
7,4,2014-12-11,8683,725,1,0,0,0
7,5,2014-12-12,7861,675,1,0,a,0
7,6,2014-12-13,9262,1088,1,0,0,0
7,1,2014-12-15,12390,903,1,1,0,0
7,2,2014-12-16,7142,668,1,0,0,0
7,3,2014-12-17,8709,916,1,0,0,0
7,4,2014-12-18,8629,698,1,0,0,0
7,5,2014-12-19,8981,689,1,0,0,0
7,6,2014-12-20,9233,1008,1,0,b,1
7,1,2014-12-22,6617,531,1,1,0,1
7,2,2014-12-23,9850,1021,1,1,0,0
7,3,2014-12-24,8542,638,1,1,0,1
7,4,2014-12-25,8638,666,1,0,0,0
7,5,2014-12-26,10902,822,1,1,0,0
7,6,2014-12-27,12397,934,1,0,0,0
7,1,2014-12-29,8589,1058,1,0,0,0
7,2,2014-12-30,7808,570,1,0,0,0
7,3,2014-12-31,6631,684,1,0,0,0
7,4,2015-01-01,6518,642,1,0,0,0
7,5,2015-01-02,4358,470,1,0,0,0
7,6,2015-01-03,4647,555,1,0,0,1
7,1,2015-01-05,5842,702,1,0,0,1
7,2,2015-01-06,4937,418,1,1,0,0
7,3,2015-01-07,5640,564,1,0,0,0
7,4,2015-01-08,7158,591,1,1,0,0
7,5,2015-01-09,4552,519,1,0,0,0
7,6,2015-01-10,6558,491,1,0,0,0
7,1,2015-01-12,5358,544,1,0,0,1
7,2,2015-01-13,5293,571,1,0,0,0
7,3,2015-01-14,5182,461,1,1,0,0
7,4,2015-01-15,5333,462,1,0,0,0
7,5,2015-01-16,5164,465,1,0,0,0
7,6,2015-01-17,4686,375,1,0,0,0
7,1,2015-01-19,5439,464,1,0,0,0
7,2,2015-01-20,5127,475,1,0,a,0
7,3,2015-01-21,5768,485,1,1,0,0
7,4,2015-01-22,6190,500,1,0,0,0
7,5,2015-01-23,4226,315,1,0,0,1
7,6,2015-01-24,8543,696,1,0,0,0
7,1,2015-01-26,6184,454,1,0,0,0
7,2,2015-01-27,4224,310,1,1,0,1
7,3,2015-01-28,5502,602,1,1,0,0
7,4,2015-01-29,4726,525,1,0,0,0
7,5,2015-01-30,4498,451,1,1,b,0
7,6,2015-01-31,6280,472,1,1,0,0
7,1,2015-02-02,6066,726,1,0,0,1
7,2,2015-02-03,5179,511,1,0,0,0
7,3,2015-02-04,5559,578,1,0,0,0
7,4,2015-02-05,5179,489,1,0,0,0
7,5,2015-02-06,8370,830,1,1,0,0
7,6,2015-02-07,5846,468,1,0,0,0
7,1,2015-02-09,7593,789,1,1,0,1
7,2,2015-02-10,4521,376,1,0,0,0
7,3,2015-02-11,6738,493,1,1,0,0
7,4,2015-02-12,4526,346,1,0,0,0
7,5,2015-02-13,5340,638,1,0,0,1
7,6,2015-02-14,6521,472,1,0,0,0
7,1,2015-02-16,6986,522,1,1,0,0
7,2,2015-02-17,5016,402,1,1,0,0
7,3,2015-02-18,7932,665,1,0,0,0
7,4,2015-02-19,6283,564,1,0,0,0
7,5,2015-02-20,6404,629,1,0,0,0
7,6,2015-02-21,5607,495,1,0,0,0
7,1,2015-02-23,4810,392,1,0,0,0
7,2,2015-02-24,4999,502,1,1,0,0
7,3,2015-02-25,5890,517,1,0,0,0
7,4,2015-02-26,4433,365,1,1,0,1
7,5,2015-02-27,4906,609,1,0,0,0
7,6,2015-02-28,5334,399,1,0,0,0
7,1,2015-03-02,6732,594,1,1,0,0
7,2,2015-03-03,5868,495,1,0,0,1
7,3,2015-03-04,5992,741,1,0,0,0
7,4,2015-03-05,7738,762,1,0,0,0
7,5,2015-03-06,5921,596,1,1,0,0
7,6,2015-03-07,10139,1023,1,1,0,0
7,1,2015-03-09,6243,540,1,0,0,0
7,2,2015-03-10,5949,667,1,0,0,0
7,3,2015-03-11,4949,550,1,0,0,0
7,4,2015-03-12,4093,473,1,0,0,0
7,5,2015-03-13,5319,431,1,0,0,0
7,6,2015-03-14,6385,725,1,0,0,0
7,1,2015-03-16,4634,379,1,1,a,0
7,2,2015-03-17,6050,567,1,0,0,0
7,3,2015-03-18,5883,661,1,0,0,0
7,4,2015-03-19,6133,461,1,0,0,0
7,5,2015-03-20,9634,1079,1,1,0,0
7,6,2015-03-21,6679,516,1,0,0,0
7,1,2015-03-23,6669,701,1,0,0,0
7,2,2015-03-24,7225,540,1,0,0,0
7,3,2015-03-25,5899,614,1,0,0,0
7,4,2015-03-26,5706,648,1,1,0,0
7,5,2015-03-27,5120,522,1,1,0,0
7,6,2015-03-28,5382,556,1,0,0,0
7,1,2015-03-30,5216,373,1,0,c,0
7,2,2015-03-31,6338,549,1,0,0,0
7,3,2015-04-01,6993,677,1,1,0,0
7,4,2015-04-02,5810,590,1,0,0,1
7,5,2015-04-03,7317,566,1,0,0,1
7,6,2015-04-04,5829,657,1,0,0,0
7,1,2015-04-06,5894,638,1,0,0,0
7,2,2015-04-07,5889,504,1,0,0,0
7,3,2015-04-08,7284,658,1,0,0,0
7,4,2015-04-09,4886,432,1,0,0,0
7,5,2015-04-10,5449,418,1,0,0,0
7,6,2015-04-11,5981,467,1,1,0,0
7,1,2015-04-13,4688,393,1,1,0,0
7,2,2015-04-14,5644,482,1,0,0,0
7,3,2015-04-15,5888,449,1,1,0,0
7,4,2015-04-16,6900,504,1,1,0,1
7,5,2015-04-17,4499,543,1,0,0,0
7,6,2015-04-18,6098,514,1,0,0,0
7,1,2015-04-20,8795,680,1,1,0,0
7,2,2015-04-21,8439,623,1,1,0,0
7,3,2015-04-22,6091,605,1,1,0,0
7,4,2015-04-23,5656,594,1,1,0,0
7,5,2015-04-24,6576,777,1,0,0,0
7,6,2015-04-25,7479,630,1,0,0,0
7,1,2015-04-27,6570,571,1,0,0,0
7,2,2015-04-28,4836,411,1,0,0,0
7,3,2015-04-29,8190,610,1,0,0,0
7,4,2015-04-30,6741,763,1,0,0,0
7,5,2015-05-01,5823,441,1,0,0,0
7,6,2015-05-02,6089,693,1,1,0,0
7,1,2015-05-04,5536,431,1,0,b,0
7,2,2015-05-05,9113,728,1,1,0,0
7,3,2015-05-06,7746,566,1,0,0,0
7,4,2015-05-07,7946,876,1,0,0,0
7,5,2015-05-08,7708,723,1,1,0,0
7,6,2015-05-09,5449,419,1,1,0,0
7,1,2015-05-11,6154,514,1,1,0,0
7,2,2015-05-12,6922,653,1,0,0,0
7,3,2015-05-13,7103,639,1,1,0,0
7,4,2015-05-14,7061,615,1,0,0,0
7,5,2015-05-15,8458,714,1,0,0,0
7,6,2015-05-16,6350,488,1,0,0,0
7,1,2015-05-18,6372,710,1,0,0,0
7,2,2015-05-19,6223,549,1,0,0,0
7,3,2015-05-20,6418,491,1,0,0,0
7,4,2015-05-21,5480,613,1,0,0,0
7,5,2015-05-22,6899,502,1,1,0,0
7,6,2015-05-23,6398,661,1,0,0,0
7,1,2015-05-25,8399,699,1,1,0,1
7,2,2015-05-26,5516,523,1,0,0,0
7,3,2015-05-27,4420,322,1,0,0,1
7,4,2015-05-28,7035,798,1,0,0,0
7,5,2015-05-29,4963,477,1,1,0,1
7,6,2015-05-30,7712,610,1,0,0,0
7,1,2015-06-01,5535,526,1,0,0,0
7,2,2015-06-02,5818,559,1,0,0,0
7,3,2015-06-03,5943,463,1,1,0,0
7,4,2015-06-04,6755,517,1,1,0,0
7,5,2015-06-05,7143,686,1,1,0,0
7,6,2015-06-06,6654,482,1,0,0,0
7,1,2015-06-08,7487,835,1,0,0,0
7,2,2015-06-09,5568,481,1,0,0,0
7,3,2015-06-10,4776,564,1,0,0,0
7,4,2015-06-11,5848,423,1,0,0,0
7,5,2015-06-12,5752,643,1,1,0,1
7,6,2015-06-13,7152,536,1,0,0,0
7,1,2015-06-15,6543,526,1,0,0,0
7,2,2015-06-16,5586,592,1,0,0,1
7,3,2015-06-17,5069,477,1,0,c,0
7,4,2015-06-18,6548,813,1,0,0,0
7,5,2015-06-19,7230,792,1,0,0,0
7,6,2015-06-20,7365,547,1,0,0,0
7,1,2015-06-22,7537,553,1,1,0,1
7,2,2015-06-23,7481,602,1,0,0,0
7,3,2015-06-24,4750,521,1,0,c,0
7,4,2015-06-25,6545,665,1,0,0,0
7,5,2015-06-26,7212,557,1,0,0,0
7,6,2015-06-27,7248,695,1,0,0,0
7,1,2015-06-29,5879,486,1,0,0,0
7,2,2015-06-30,6777,667,1,0,0,0
7,3,2015-07-01,7143,611,1,0,0,0
7,4,2015-07-02,3982,467,1,0,0,0
7,5,2015-07-03,7010,529,1,0,0,0
7,6,2015-07-04,5566,493,1,0,0,0
7,1,2015-07-06,6723,535,1,0,0,1
7,2,2015-07-07,5395,395,1,0,0,0
7,3,2015-07-08,4406,363,1,0,0,1
7,4,2015-07-09,3639,281,1,0,0,0
7,5,2015-07-10,7461,808,1,1,0,0
7,6,2015-07-11,6290,703,1,0,0,1
7,1,2015-07-13,7974,580,1,1,0,0
7,2,2015-07-14,5680,438,1,0,0,0
7,3,2015-07-15,7312,620,1,0,0,0
7,4,2015-07-16,5541,471,1,0,0,0
7,5,2015-07-17,6353,782,1,0,0,0
7,6,2015-07-18,6727,681,1,1,0,0
7,1,2015-07-20,7263,630,1,0,0,1
7,2,2015-07-21,8022,810,1,1,0,0
7,3,2015-07-22,3878,364,1,0,a,0
7,4,2015-07-23,7035,764,1,0,0,0
7,5,2015-07-24,6579,548,1,0,0,0
7,6,2015-07-25,5196,569,1,0,0,0
7,1,2015-07-27,8243,875,1,1,0,0
7,2,2015-07-28,7471,879,1,1,0,0
7,3,2015-07-29,4909,473,1,0,0,0
7,4,2015-07-30,8282,980,1,1,0,0
7,5,2015-07-31,5432,551,1,0,0,0
8,2,2013-01-01,5836,605,1,0,0,1
8,3,2013-01-02,5046,459,1,0,0,0
8,4,2013-01-03,6968,710,1,0,0,0
8,5,2013-01-04,4987,570,1,0,0,0
8,6,2013-01-05,7324,573,1,1,0,0
8,1,2013-01-07,4921,456,1,0,0,0
8,2,2013-01-08,6233,452,1,1,0,0
8,3,2013-01-09,4180,424,1,0,0,0
8,4,2013-01-10,4357,435,1,0,0,0
8,5,2013-01-11,4243,393,1,1,0,0
8,6,2013-01-12,7023,675,1,1,0,0
8,1,2013-01-14,5128,438,1,1,0,0
8,2,2013-01-15,5624,436,1,0,0,0
8,3,2013-01-16,6048,478,1,0,0,0
8,4,2013-01-17,6303,765,1,0,0,0
8,5,2013-01-18,5911,493,1,0,0,0
8,6,2013-01-19,6764,821,1,0,0,0
8,1,2013-01-21,9030,953,1,1,0,0
8,2,2013-01-22,5304,533,1,0,0,0
8,3,2013-01-23,4541,548,1,0,0,0
8,4,2013-01-24,8403,1011,1,0,0,0
8,5,2013-01-25,6156,732,1,0,0,1
8,6,2013-01-26,5138,434,1,0,0,0
8,1,2013-01-28,4978,437,1,0,0,0
8,2,2013-01-29,3899,284,1,0,0,0
8,3,2013-01-30,3383,319,1,1,0,0
8,4,2013-01-31,6958,630,1,1,0,0
8,5,2013-02-01,6077,452,1,1,0,1
8,6,2013-02-02,5625,665,1,0,0,0
8,1,2013-02-04,7105,666,1,1,0,0
8,2,2013-02-05,5500,424,1,0,0,0
8,3,2013-02-06,6667,493,1,0,0,0
8,4,2013-02-07,5246,489,1,0,0,0
8,5,2013-02-08,7103,718,1,0,0,0
8,6,2013-02-09,6931,541,1,0,0,0
8,1,2013-02-11,4761,426,1,1,0,1
8,2,2013-02-12,6405,470,1,1,0,0
8,3,2013-02-13,4981,461,1,0,a,0
8,4,2013-02-14,7381,572,1,0,0,0
8,5,2013-02-15,4041,375,1,0,b,0
8,6,2013-02-16,7062,638,1,0,0,0
8,1,2013-02-18,6436,575,1,1,0,0
8,2,2013-02-19,6212,570,1,0,0,0
8,3,2013-02-20,6542,505,1,0,0,1
8,4,2013-02-21,5306,577,1,1,0,0
8,5,2013-02-22,5527,423,1,0,0,0
8,6,2013-02-23,8186,881,1,0,0,0
8,1,2013-02-25,5391,618,1,0,0,1
8,2,2013-02-26,4670,501,1,1,0,0
8,3,2013-02-27,4547,378,1,0,0,0
8,4,2013-02-28,6699,514,1,0,0,0
8,5,2013-03-01,6733,495,1,0,0,0
8,6,2013-03-02,4378,436,1,0,b,1
8,1,2013-03-04,5421,510,1,0,0,1
8,2,2013-03-05,5407,421,1,0,a,1
8,3,2013-03-06,4947,531,1,0,0,0
8,4,2013-03-07,7359,576,1,1,0,0
8,5,2013-03-08,6377,501,1,0,0,1
8,6,2013-03-09,7248,726,1,1,a,0
8,1,2013-03-11,6474,478,1,1,0,0
8,2,2013-03-12,6535,530,1,0,0,1
8,3,2013-03-13,6621,538,1,0,0,0
8,4,2013-03-14,6692,598,1,0,0,1
8,5,2013-03-15,6069,594,1,0,0,0
8,6,2013-03-16,4774,522,1,1,0,0
8,1,2013-03-18,6451,607,1,0,0,0
8,2,2013-03-19,5498,393,1,0,0,0
8,3,2013-03-20,5651,409,1,0,0,0
8,4,2013-03-21,5601,568,1,0,0,0
8,5,2013-03-22,7913,900,1,0,0,0
8,6,2013-03-23,8420,622,1,1,0,0
8,1,2013-03-25,6606,653,1,0,0,0
8,2,2013-03-26,5832,630,1,0,0,0
8,3,2013-03-27,5620,554,1,0,0,0
8,4,2013-03-28,6444,640,1,0,0,1
8,5,2013-03-29,5988,544,1,0,0,1
8,6,2013-03-30,6645,801,1,0,0,0
8,1,2013-04-01,8181,964,1,1,0,0
8,2,2013-04-02,8153,789,1,0,0,0
8,3,2013-04-03,7119,708,1,0,0,0
8,4,2013-04-04,6788,636,1,1,0,0
8,5,2013-04-05,8097,985,1,0,0,0
8,6,2013-04-06,6673,724,1,0,0,1
8,1,2013-04-08,7637,568,1,0,0,0
8,2,2013-04-09,5964,443,1,0,0,0
8,3,2013-04-10,5777,625,1,0,0,0
8,4,2013-04-11,7530,648,1,0,0,0
8,5,2013-04-12,8995,701,1,0,0,0
8,6,2013-04-13,6977,500,1,0,0,0
8,1,2013-04-15,5738,493,1,0,0,0
8,2,2013-04-16,7524,553,1,0,0,0
8,3,2013-04-17,5992,490,1,0,0,0
8,4,2013-04-18,6523,788,1,0,0,0
8,5,2013-04-19,6931,545,1,1,0,0
8,6,2013-04-20,4322,381,1,0,0,0
8,1,2013-04-22,8712,712,1,0,0,0
8,2,2013-04-23,5106,410,1,0,0,0
8,3,2013-04-24,5223,517,1,0,0,0
8,4,2013-04-25,7691,847,1,1,0,0
8,5,2013-04-26,8090,780,1,1,0,1
8,6,2013-04-27,8329,818,1,1,0,0
8,1,2013-04-29,5395,559,1,1,0,0
8,2,2013-04-30,6268,582,1,1,0,0
8,3,2013-05-01,7862,583,1,1,0,1
8,4,2013-05-02,6194,454,1,0,0,0
8,5,2013-05-03,7038,815,1,0,0,0
8,6,2013-05-04,9444,750,1,0,0,0
8,1,2013-05-06,6435,614,1,0,0,0
8,2,2013-05-07,7639,896,1,0,0,0
8,3,2013-05-08,5684,416,1,0,0,1
8,4,2013-05-09,6749,619,1,0,0,0
8,5,2013-05-10,6080,478,1,0,0,0
8,6,2013-05-11,9747,870,1,1,0,0
8,1,2013-05-13,5984,463,1,0,c,0
8,2,2013-05-14,7115,761,1,1,0,1
8,3,2013-05-15,6476,506,1,1,0,0
8,4,2013-05-16,7101,771,1,0,0,0
8,5,2013-05-17,4833,411,1,0,0,0
8,6,2013-05-18,6923,641,1,0,0,1
8,1,2013-05-20,6048,479,1,0,0,0
8,2,2013-05-21,4724,504,1,0,0,1
8,3,2013-05-22,5573,545,1,0,0,0
8,4,2013-05-23,6868,516,1,0,0,0
8,5,2013-05-24,6412,704,1,1,0,0
8,6,2013-05-25,8695,958,1,1,0,0
8,1,2013-05-27,6101,491,1,0,0,1
8,2,2013-05-28,8100,659,1,0,0,0
8,3,2013-05-29,6560,482,1,1,0,0
8,4,2013-05-30,7242,589,1,0,0,1
8,5,2013-05-31,8482,606,1,0,0,0
8,6,2013-06-01,6310,679,1,1,0,0
8,1,2013-06-03,7193,656,1,0,0,0
8,2,2013-06-04,9460,690,1,0,0,0
8,3,2013-06-05,6599,504,1,0,0,1
8,4,2013-06-06,5594,452,1,0,0,0
8,5,2013-06-07,5272,390,1,1,0,1
8,6,2013-06-08,6924,633,1,1,0,1
